,MS_Water_daily,sum_up_3_diff,S5_daily,ISWR_h_daily,mean_lwc_3_diff,mean_lwc_2_diff,water_1_diff,RH_daily,prop_up,MS_Rain_daily,Qs_daily,TSS_mod_daily,max_depth_wet_layer,prop_wet_2_diff,max_lwc,MS_Evap_daily,TA_daily,water_2_diff,prop_wet,HN24_daily,S5,TSS_mod,HN72_24_daily,MS_Sublimation_daily,ISWR_diff_daily,pAlbedo,prop_wet_3_diff,depth_max_lwc_2,HS_3_diff,HS_1_diff,zSd,HS_2_diff,water_3_diff,water,HN24,mean_lwc,ILWR,Qg0_daily,ILWR_daily,elevation,Qs,TA,LWR_net,Qw_daily,pAlbedo_daily,HS,sum_up,station_code,aspect,profile_time,datum,probability_wet_AvD_model_2001_2022
0,0.0,0.0,0.0,248.72224999999997,0.0,-0.013924277767809065,-39.04700000000005,49.91250000000001,0.0,0.0,46.74325,-11.274999999999999,0.0,-0.017405347209761328,0.0,0.0,-4.8,-2.3279999999999976,0.0,0.0,0.0,-6.4,0.0,-0.001625,36.562125,0.795,0.0,163.3,-2.819999999999993,-0.6999999999999886,20.146,-2.1999999999999886,0.0,0.0,0.0,0.0,192.791,1.035375,181.121625,2536.0,35.729,-2.5,-92.42299999999999,55.72225000000001,0.8045,164.99,0.0,WFJ2,,2022-03-11 15:00:00,2022-03-11,0.016
0,0.007625,-0.10630692209639522,0.000125,248.837875,-0.010011049354367942,-0.23174975667920203,0.6440000000000055,68.925,0.09889434889434973,0.0,29.145250000000004,-10.175,2.6699999999999875,-0.031257426280658834,0.4,0.0,-5.3999999999999995,-38.40300000000004,0.009783071033602805,0.0,0.001,-3.5,0.0,-0.0005,38.549375,0.7979999999999999,-0.0076222761761585225,2.6699999999999875,-2.6200000000000045,-0.4200000000000159,20.131,-1.1200000000000045,-1.6839999999999922,0.6440000000000055,0.0,0.003913228413441122,201.833,1.07175,187.057875,2536.0,6.495,-2.2,-95.99799999999999,51.087875,0.824875,164.57,0.03955773955773989,WFJ2,,2022-03-12 15:00:00,2022-03-12,0.003
0,0.004125,-2.3070213931036765,0.000125,255.49975000000003,-0.23371212244556638,0.001950862647076782,-0.3240000000000009,49.425,0.09987515605493269,0.0,48.563375,-9.6375,2.4799999999999898,0.009754313235383909,0.2,0.0,-4.2875,0.32000000000000456,0.009754313235383909,0.0,0.001,-4.1,0.0,-0.005124999999999999,39.666875000000005,0.784,-0.03128618407887773,2.4799999999999898,-1.6599999999999966,-0.539999999999992,20.12,-0.960000000000008,-38.72700000000004,0.32000000000000456,0.0,0.001950862647076782,199.054,1.100375,183.00925,2536.0,38.628,-1.2,-96.115,49.87475,0.8195,164.03,0.019975031210986538,WFJ2,,2022-03-13 15:00:00,2022-03-13,0.016
0,0.05500000000000001,0.22807017543859665,0.001125,284.2935,0.022235797189981664,0.01832256877654054,3.319999999999993,69.6,0.2349624060150379,0.0,31.118124999999996,-7.982,4.079999999999984,0.013124687060471724,1.2,0.0,-2.9124999999999996,2.9959999999999924,0.02290775809407453,0.0,0.006999999999999999,-4.953,0.0,1.0842021724855044e-19,42.662875,0.763,0.02290775809407453,2.4799999999999898,-1.2900000000000205,-0.3300000000000125,20.104,-0.8700000000000045,3.639999999999998,3.639999999999998,0.0,0.022235797189981664,204.074,1.11875,198.99775,2536.0,43.464,0.1,-87.51899999999999,68.66849999999998,0.8015,163.7,0.22807017543859665,WFJ2,,2022-03-14 15:00:00,2022-03-14,0.026
0,0.0,-0.03955773955773989,0.0,77.964875,-0.003913228413441122,-0.001950862647076782,-3.639999999999998,79.8,0.0,0.0,22.894874999999995,-4.05,0.0,-0.009754313235383909,0.0,0.0,-1.6625000000000003,-0.32000000000000456,0.0,0.0,0.0,-2.5,0.0,-0.0017499999999999998,70.78675,0.831,-0.009783071033602805,161.62,-1.259999999999991,-0.38999999999998636,20.089000000000002,-0.7199999999999989,-0.6440000000000055,0.0,0.0,0.0,213.93099999999998,1.1268749999999998,210.854625,2536.0,9.155,-1.4,-88.524,11.964875,0.8448750000000002,163.31,0.0,WFJ2,,2022-03-15 15:00:00,2022-03-15,0.047
0,1.4005,2.3879912900325397,0.02925,225.64162499999998,0.23202648159458492,0.21174154705168002,37.179000000000045,64.8625,0.4650259067357518,0.0,15.687624999999997,-1.775,5.170000000000016,0.022277893258977752,5.7,-0.000875,2.35,33.539000000000044,0.04518565135305228,0.0,0.078,0.0,0.0,0.00075,43.637249999999995,0.727,0.035431338117668375,0.0,-5.1299999999999955,-4.409999999999997,20.074,-4.799999999999983,36.85900000000004,37.179000000000045,0.0,0.2339773442416617,234.84400000000002,1.125125,225.813625,2536.0,0.493,5.2,-79.2,60.516625000000005,0.7847500000000001,158.9,2.4079663212435265,WFJ2,,2022-03-16 15:00:00,2022-03-16,0.565
0,0.643625,1.2714665552033613,0.013625000000000002,167.20437500000003,0.12087941251188772,0.1431152097018694,-14.521000000000086,57.387499999999996,0.5605559232296498,0.0,10.9055,-2.5225,6.909999999999997,0.053499242041435066,5.1,-0.0015,1.9249999999999998,22.65799999999996,0.053499242041435066,0.0,0.048,0.0,0.0,-0.000625,73.20837500000002,0.7509999999999999,0.030591483947360536,0.0,-5.3799999999999955,-0.5800000000000125,20.064,-4.990000000000009,19.01799999999996,22.65799999999996,0.0,0.1431152097018694,224.77,1.1109999999999998,219.810875,2536.0,6.865,3.1,-89.072,41.079375,0.7777499999999999,158.32,1.4995367306419578,WFJ2,,2022-03-17 15:00:00,2022-03-17,0.415
0,1.949,3.69545726240287,0.04125,224.21975,0.3920667131714121,0.15808936892975042,39.167000000000016,90.2,0.7477585176329945,0.0,3.888625,-2.0875000000000004,11.030000000000001,0.03414721693282501,6.6,-0.00025,-0.6625,24.64599999999993,0.0793328682858773,0.0,0.131,0.0,0.0,0.000375,49.574,0.72,0.0793328682858773,0.0,-5.6200000000000045,-0.6299999999999955,144.069,-1.210000000000008,61.824999999999974,61.824999999999974,0.0,0.3920667131714121,237.74400000000003,1.0829999999999997,220.054625,2536.0,5.12,3.7,-76.357,56.969750000000005,0.7925,157.69,3.69545726240287,WFJ2,,2022-03-18 15:00:00,2022-03-18,0.508
0,1.83025,1.5208106571737368,0.03962500000000001,292.18924999999996,0.1575687384072754,0.2484308729470677,-1.7540000000000475,69.38749999999999,0.8299542184434273,0.04625,11.498375,-7.525874999999999,10.70999999999998,0.029214876065721734,6.4,-0.0005,-2.7875000000000005,37.41299999999997,0.0827141181071568,0.0,0.13,0.0,0.0,0.000125,46.262,0.708,0.03752846675410452,0.0,-5.480000000000018,-4.27000000000001,140.236,-4.900000000000006,22.891999999999882,60.07099999999993,0.0,0.3915460826489371,212.92700000000002,1.0403749999999998,199.82049999999998,2536.0,0.746,0.9,-100.678,83.18925000000002,0.7625000000000001,153.42,3.9287769784172633,WFJ2,,2022-03-19 15:00:00,2022-03-19,0.108
0,0.08575,-0.05811521702924882,0.0018750000000000004,285.941125,-0.004902107299461608,0.02722048066875635,-7.4319999999999915,59.900000000000006,0.2694094226940945,0.0,22.653874999999996,-9.72875,10.539999999999992,0.02651515151515153,1.6,0.0,-5.3125,4.167999999999973,0.02651515151515153,0.0,0.009000000000000001,-11.3,0.0,-0.00025,45.1515,0.8290000000000001,0.007597255185223421,8.420000000000016,-5.460000000000008,-3.9799999999999898,140.14700000000002,-5.030000000000001,-0.9260000000000321,4.167999999999973,0.0,0.02722048066875635,181.672,0.982375,183.14350000000002,2536.0,49.83,-7.2,-83.209,75.816125,0.7793749999999999,153.12,0.27657597876575807,WFJ2,,2022-03-20 00:00:00,2022-03-20,0.009
0,0.050374999999999996,-3.4197420262085925,0.0011250000000000001,264.669875,-0.3649391928781417,-0.36441856235566666,1.719999999999982,62.53750000000001,0.34530938123752475,0.0,15.649499999999998,-10.124999999999998,4.199999999999989,-0.04873925557769884,1.2,-0.001,-3.8999999999999995,-55.926999999999936,0.03397486252945796,0.0,0.009000000000000001,0.0,0.0,0.0005,42.426625,0.732,-0.04535800575641934,0.8100000000000023,-4.930000000000007,-0.18999999999999773,20.045,-0.6599999999999966,-57.68099999999998,4.143999999999989,0.0,0.027127520293270417,206.282,1.108875,191.648375,2536.0,4.308,1.3,-107.191,70.79487499999999,0.7681250000000001,152.76,0.27571523619427735,WFJ2,,2022-03-21 15:00:00,2022-03-21,0.015
0,1.2421250000000001,-0.6265771041243666,0.027250000000000003,304.40087500000004,-0.046582195583933395,0.32911557062172153,48.39400000000008,39.5625,0.7642991829038345,0.0,16.811625,-8.725,10.219999999999999,0.05120560686880943,6.8,-0.0025000000000000005,-2.2875,50.11400000000006,0.07984241628365085,0.0,0.115,0.0,0.0,0.00025,47.696625,0.6970000000000001,-0.0028717018235059483,0.0,-1.1199999999999761,-0.45999999999997954,20.042,-0.6499999999999773,-7.532999999999859,52.53800000000007,0.0,0.3449638870650037,204.018,0.9705,185.97449999999998,2536.0,7.732,2.0,-109.40899999999999,89.275875,0.74,152.3,3.3021998742928966,WFJ2,,2022-03-22 15:00:00,2022-03-22,0.027
