avalanche_id,location,trigger_date_time,trigger_date_time_accuracy_code,trigger_type,avalanche_type,avalanche_size,avalanche_moisture,start_zone_aspect,snow_depth_sat,lat,lon,Avalanche Event,elevation,slope,aspect
50374fe0-d439-11ed-a920-a702e6e7f311,8.245848 46.760908,2023-04-06 16:00:00+02:00,2,NATURAL,FULL_DEPTH,1,WET,SW,105,46.76060471737837,8.262803273548835,0,,,
1aca9480-d131-11ed-bb43-5ff35461761d,8.354817 46.766741,2023-04-03 12:00:00+02:00,10,NATURAL,SLAB,3,DRY,NW,109,46.75725648972844,8.361212200215151,0,,,
110f1420-d9f1-11ed-8014-25b7abf6ec82,8.252181 46.759933,2023-04-16 02:00:00+02:00,4,NATURAL,FULL_DEPTH,2,WET,S,127,46.743846315507454,8.248141346037992,0,,,
a7ed94b7-52d1-4b17-9928-83b4745ca8bf,8.307745 46.608205,2023-05-02 12:00:00+02:00,7,NATURAL,UNKNOWN,3,WET,,0,46.64754777141393,8.303708271534694,0,,,
b6bd2020-dd0b-11ed-8f1e-7bb69ddca4ec,8.237321 46.747742,2023-04-17 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,N,0,46.710117001960484,8.231621926251016,0,,,
d1dc6b80-4759-4599-8761-9b826a9ee094,8.401311 46.769587,2023-04-13 00:00:00+02:00,6,NATURAL,SLAB,3,DRY,NW,126,46.76986846797026,8.386918580302599,0,,,
9f2be370-d7a6-11ed-a8d1-4961cd70d9e1,8.210814 46.503291,2023-04-09 12:00:00+02:00,7,NATURAL,SLAB,3,WET,S,119,46.52651810833045,8.228391533772147,0,,,
50fbf8f0-dd0c-11ed-8f1e-7bb69ddca4ec,8.23687 46.747556,2023-04-17 12:00:00+02:00,5,NATURAL,SLAB,2,DRY,N,41,46.748407724334776,8.275404849334983,0,,,
110f1420-d9f1-11ed-8014-25b7abf6ec82,8.252181 46.759933,2023-04-15 02:00:00+02:00,4,NATURAL,FULL_DEPTH,2,WET,S,124,46.764184372054274,8.237480850500376,0,,,
564bddb0-e717-11ed-acf0-f7b342f82229,7.822357 46.529218,2023-04-29 12:00:00+02:00,7,NATURAL,SLAB,3,UNKNOWN,N,127,46.52063914464703,7.8547030129824025,0,,,
fdfaf590-ea4c-11ed-8348-fb5788bd30bc,8.001152 46.577404,2023-05-02 12:00:00+02:00,7,NATURAL,SLAB,2,DRY,NW,232,46.552493460831926,8.039095464973885,0,,,
a94851d0-e58a-11ed-94a2-bf37c1703856,7.5461 46.68465,2023-04-26 12:00:00+02:00,7,NATURAL,SLAB,2,UNKNOWN,SW,0,46.665643167320006,7.5089968458393805,0,,,
a8219770-e77f-11ed-991c-c3bbd7ca6c9a,7.788493 46.554381,2023-05-02 15:11:00+02:00,0,NATURAL,SLAB,3,WET,NW,20,46.588753556214094,7.755647381278422,0,,,
1bb8250c-f575-4cb3-84c9-194ae951bc8a,7.944832 46.554569,2023-05-05 12:00:00+02:00,7,NATURAL,UNKNOWN,4,WET,,0,46.57052472459629,7.922070262214772,0,,,
9f2be370-d7a6-11ed-a8d1-4961cd70d9e1,8.210814 46.503291,2023-04-10 12:00:00+02:00,7,NATURAL,SLAB,3,WET,S,143,46.50466951914651,8.174662509632414,0,,,
1bb8250c-f575-4cb3-84c9-194ae951bc8a,7.944832 46.554569,2023-05-02 12:00:00+02:00,7,NATURAL,UNKNOWN,4,WET,,0,46.57275820012765,7.9141956832530544,0,,,
a8219770-e77f-11ed-991c-c3bbd7ca6c9a,7.788493 46.554381,2023-04-30 15:11:00+02:00,0,NATURAL,SLAB,3,WET,NW,53,46.521478791458286,7.792558977296088,0,,,
f7fca170-d124-11ed-9f3d-c1122c0370be,8.243319 46.765333,2023-04-02 12:00:00+02:00,10,NATURAL,SLAB,3,WET,SW,99,46.73724707526395,8.24722542393038,0,,,
f7fca170-d124-11ed-9f3d-c1122c0370be,8.243319 46.765333,2023-04-04 12:00:00+02:00,10,NATURAL,SLAB,3,WET,SW,111,46.76304489072534,8.287578674828652,0,,,
a8219770-e77f-11ed-991c-c3bbd7ca6c9a,7.788493 46.554381,2023-04-30 15:11:00+02:00,0,NATURAL,SLAB,3,WET,NW,95,46.535214587397554,7.810688348751082,0,,,
c1bf9390-dd0b-11ed-8f1e-7bb69ddca4ec,8.237684 46.748368,2023-04-16 12:00:00.000 +0200,7,NATURAL,SLAB,2,DRY,NW,105,46.748368,8.237684,1,,,
a94851d0-e58a-11ed-94a2-bf37c1703856,7.5461 46.68465,2023-04-26 12:00:00.000 +0200,7,NATURAL,SLAB,2,UNKNOWN,SW,28,46.68465,7.5461,1,,,
e18fb476-2bc8-4cdf-829a-b6f36d7508bd,8.420851 46.780719,2023-04-27 00:00:00+02:00,6,NATURAL,SLAB,2,DRY,NW,0,46.81212352218698,8.41587354743066,0,,,
367958a0-d439-11ed-a920-a702e6e7f311,8.242864 46.759718,2023-04-07 15:00:00+02:00,2,NATURAL,FULL_DEPTH,1,WET,S,3,46.72920312112684,8.256094898601047,0,,,
e18fb476-2bc8-4cdf-829a-b6f36d7508bd,8.420851 46.780719,2023-04-27 00:00:00+02:00,6,NATURAL,SLAB,2,DRY,NW,210,46.744375936320154,8.420218796995416,0,,,
367958a0-d439-11ed-a920-a702e6e7f311,8.242864 46.759718,2023-04-08 15:00:00+02:00,2,NATURAL,FULL_DEPTH,1,WET,S,8,46.79276165775792,8.287486230258235,0,,,
50fbf8f0-dd0c-11ed-8f1e-7bb69ddca4ec,8.23687 46.747556,2023-04-17 12:00:00+02:00,5,NATURAL,SLAB,2,DRY,N,39,46.749951337572355,8.23109259831606,0,,,
